customerid,loanno,Month,Loan Amount,EMI Amount,Interest Rate (%),Repayment Period (Months),Credit Score,Credit History (Years),Outstanding Balance Amount,Bank Statement,payment
Cus0006,Loan0008,August,279516.99,14107.03,8.08,25,837,18,211109.45,"Transactions: 23, Deposits: 28103.6, Withdrawals: 38054.47",1
Cus0006,Loan0008,September,279516.99,14107.03,8.08,25,837,18,211109.45,"Transactions: 23, Deposits: 28103.6, Withdrawals: 38054.47",1
Cus0006,Loan0008,October,279516.99,14107.03,8.08,25,837,18,211109.45,"Transactions: 23, Deposits: 28103.6, Withdrawals: 38054.47",1
Cus0006,Loan0008,November,279516.99,14107.03,8.08,25,837,18,211109.45,"Transactions: 23, Deposits: 28103.6, Withdrawals: 38054.47",1
Cus0006,Loan0008,December,279516.99,14107.03,8.08,25,837,18,211109.45,"Transactions: 23, Deposits: 28103.6, Withdrawals: 38054.47",1
Cus0006,Loan0009,January,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",0
Cus0006,Loan0009,February,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,March,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,April,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,May,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,June,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,July,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,August,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,September,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,October,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,November,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0009,December,498544.81,12549.15,8.26,45,715,4,123592.06,"Transactions: 3, Deposits: 40427.7, Withdrawals: 62947.78",1
Cus0006,Loan0003,January,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,February,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,March,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,April,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,May,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,June,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,July,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,August,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,September,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,October,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,November,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0006,Loan0003,December,269034.42,9541.52,3.85,52,615,8,18133.01,"Transactions: 2, Deposits: 87367.19, Withdrawals: 16377.16",1
Cus0007,Loan0004,January,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,February,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,March,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,April,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,May,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,June,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,July,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,August,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,September,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,October,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0004,November,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",0
Cus0007,Loan0004,December,264271.04,8926.18,14.23,48,747,16,64217.13,"Transactions: 16, Deposits: 82674.73, Withdrawals: 27136.89",1
Cus0007,Loan0005,January,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,February,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,March,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,April,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,May,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,June,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,July,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,August,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,September,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,October,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,November,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0005,December,229079.24,11017.36,8.08,41,821,2,154253.84,"Transactions: 21, Deposits: 18857.61, Withdrawals: 46235.92",1
Cus0007,Loan0008,January,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",0
Cus0007,Loan0008,February,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",0
Cus0007,Loan0008,March,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",0
Cus0007,Loan0008,April,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",1
Cus0007,Loan0008,May,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",1
Cus0007,Loan0008,June,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",0
Cus0007,Loan0008,July,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",1
Cus0007,Loan0008,August,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",0
Cus0007,Loan0008,September,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",0
Cus0007,Loan0008,October,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",1
Cus0007,Loan0008,November,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",1
Cus0007,Loan0008,December,301790.78,14031.71,5.98,24,737,15,42305.72,"Transactions: 6, Deposits: 35069.06, Withdrawals: 32482.58",1
Cus0008,Loan0002,January,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,February,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,March,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,April,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,May,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",0
Cus0008,Loan0002,June,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,July,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,August,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,September,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,October,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",0
Cus0008,Loan0002,November,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0002,December,215176.5,14994.98,13.03,17,837,8,35786.24,"Transactions: 16, Deposits: 53322.26, Withdrawals: 87818.54",1
Cus0008,Loan0008,January,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,February,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,March,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,April,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,May,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,June,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,July,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,August,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,September,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,October,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",0
Cus0008,Loan0008,November,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0008,December,470732.86,9152.46,3.03,36,667,15,134276.19,"Transactions: 23, Deposits: 96158.59, Withdrawals: 99588.04",1
Cus0008,Loan0010,January,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,February,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,March,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,April,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,May,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,June,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,July,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,August,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,September,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,October,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,November,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0008,Loan0010,December,366730.5,13028.86,4.86,30,655,2,212403.08,"Transactions: 18, Deposits: 15486.18, Withdrawals: 38224.43",1
Cus0009,Loan0001,January,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,February,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,March,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,April,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,May,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,June,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,July,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,August,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,September,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,October,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,November,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0001,December,217063.87,11554.8,13.22,16,752,3,146564.25,"Transactions: 8, Deposits: 46339.8, Withdrawals: 94743.65",1
Cus0009,Loan0008,January,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,February,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,March,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,April,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,May,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,June,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",0
Cus0009,Loan0008,July,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,August,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,September,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,October,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,November,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0008,December,370902.62,12052.43,3.48,17,707,19,209644.15,"Transactions: 11, Deposits: 94123.56, Withdrawals: 28383.33",1
Cus0009,Loan0003,January,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,February,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",0
Cus0009,Loan0003,March,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,April,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,May,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,June,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,July,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,August,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,September,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,October,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,November,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0009,Loan0003,December,414857.54,9670.8,7.75,54,765,10,189683.06,"Transactions: 30, Deposits: 77667.8, Withdrawals: 16528.88",1
Cus0010,Loan0008,January,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",0
Cus0010,Loan0008,February,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,March,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,April,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,May,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,June,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,July,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,August,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,September,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,October,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,November,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0008,December,361290.32,11541.19,4.59,34,825,3,317671.83,"Transactions: 12, Deposits: 35648.87, Withdrawals: 49436.61",1
Cus0010,Loan0002,January,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
Cus0010,Loan0002,February,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
Cus0010,Loan0002,March,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
Cus0010,Loan0002,April,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
Cus0010,Loan0002,May,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
Cus0010,Loan0002,June,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
Cus0010,Loan0002,July,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
Cus0010,Loan0002,August,362965.39,10117.62,14.81,53,735,1,242411.23,"Transactions: 18, Deposits: 36944.09, Withdrawals: 69704.98",1
